ID_Partido,ID_Temporada,Numero_Fecha,Fase,Fecha,Fecha_Numerica,Local_ID,Visitante_ID,Goles_Local,Goles_Visitante,Tipo_Definicion,ID_Ganador,Estadio,Goleadores,Amonestados,Expulsados,Penales,Nota,Jugadores,DT,ARBITRO
39116,157,25,Fase Regular,14/11/1926,9815,121,90,0,1,0,90,,,,,,,,,
39117,157,25,Fase Regular,14/11/1926,9815,39,21,4,1,0,39,,,,,,,,,
39118,157,25,Fase Regular,14/11/1926,9815,110,24,0,2,0,24,,,,,,,,,
39119,157,25,Fase Regular,14/11/1926,9815,30,5,3,3,0,,,,,,,,,,
39120,157,25,Fase Regular,21/11/1926,9822,16,117,6,0,0,16,,,,,,,,,
39121,157,25,Fase Regular,21/11/1926,9822,106,12,,,0,,,,,,,,,,
39122,157,25,Fase Regular,21/11/1926,9822,18,116,,,0,,,,,,,,,,
39123,158,1,Fase Regular,18/4/1926,9605,139,115,2,4,0,115,,,,,,,,,
39124,158,1,Fase Regular,18/4/1926,9605,125,41,0,1,0,41,,,,,,,,,
39125,158,1,Fase Regular,18/4/1926,9605,127,35,2,2,0,,,,,,,,,,
39126,158,1,Fase Regular,18/4/1926,9605,133,42,0,1,0,42,,,,,,,,,
39127,158,1,Fase Regular,18/4/1926,9605,128,37,1,1,0,,,,,,,,,,
39128,158,1,Fase Regular,18/4/1926,9605,138,135,2,0,0,138,,,,,,,,,
39129,158,1,Fase Regular,18/4/1926,9605,109,121,3,2,0,109,,,,,,,,,
39130,158,1,Fase Regular,18/4/1926,9605,136,132,4,1,0,136,,,,,,,,,
39131,158,1,Fase Regular,18/4/1926,9605,114,132,6,2,0,114,,,,,,,,,
39132,158,1,Fase Regular,18/4/1926,9605,140,118,1,0,0,140,,,,,,,,,
39133,158,1,Fase Regular,12/9/1926,9752,137,7,0,2,0,7,,,,,,,,,
39134,158,2,Fase Regular,25/4/1926,9612,8,135,6,0,0,8,,,,,,,,,
39135,158,2,Fase Regular,25/4/1926,9612,42,139,3,1,0,42,,,,,,,,,
39136,158,2,Fase Regular,25/4/1926,9612,115,137,2,0,0,115,,,,,,,,,
39137,158,2,Fase Regular,25/4/1926,9612,121,37,2,0,0,121,,,,,,,,,
39138,158,2,Fase Regular,25/4/1926,9612,134,140,4,0,0,134,,,,,,,,,
39139,158,2,Fase Regular,25/4/1926,9612,132,127,0,5,0,127,,,,,,,,,
39140,158,2,Fase Regular,25/4/1926,9612,41,128,1,0,0,41,,,,,,,,,
39141,158,2,Fase Regular,25/4/1926,9612,133,114,0,1,0,114,,,,,,,,,
39142,158,2,Fase Regular,25/4/1926,9612,136,109,0,1,0,109,,,,,,,,,
39143,158,2,Fase Regular,25/4/1926,9612,35,118,2,0,0,35,,,,,,,,,
39144,158,2,Fase Regular,26/9/1926,9766,7,2,2,2,,,,,,,,,,,
39145,158,3,Fase Regular,2/5/1926,9619,114,8,5,1,0,114,,,,,,,,,
39146,158,3,Fase Regular,2/5/1926,9619,7,127,3,0,0,7,,,,,,,,,
39147,158,3,Fase Regular,2/5/1926,9619,118,2,0,3,0,2,,,,,,,,,
39148,158,3,Fase Regular,2/5/1926,9619,140,125,2,2,0,,,,,,,,,,
39149,158,3,Fase Regular,2/5/1926,9619,121,137,2,2,0,,,,,,,,,,
39150,158,3,Fase Regular,2/5/1926,9619,139,109,2,1,0,139,,,,,,,,,
39151,158,3,Fase Regular,2/5/1926,9619,135,134,1,2,0,134,,,,,,,,,
39152,158,3,Fase Regular,2/5/1926,9619,42,35,0,0,0,,,,,,,,,,
39153,158,3,Fase Regular,2/5/1926,9619,138,128,1,0,0,138,,,,,,,,,
39154,158,3,Fase Regular,2/5/1926,9619,133,115,0,0,0,,,,,,,,,,
39155,158,4,Fase Regular,9/5/1926,9626,136,114,2,3,0,114,,,,,,,,,
39156,158,4,Fase Regular,9/5/1926,9626,133,37,0,1,0,37,,,,,,,,,
39157,158,4,Fase Regular,9/5/1926,9626,135,125,2,5,0,125,,,,,,,,,
39158,158,4,Fase Regular,9/5/1926,9626,8,137,3,1,0,8,,,,,,,,,
39159,158,4,Fase Regular,9/5/1926,9626,7,115,5,0,0,7,,,,,,,,,
39160,158,4,Fase Regular,9/5/1926,9626,128,121,1,2,0,121,,,,,,,,,
39161,158,4,Fase Regular,9/5/1926,9626,139,118,1,1,0,,,,,,,,,,
39162,158,4,Fase Regular,9/5/1926,9626,140,41,0,2,0,41,,,,,,,,,
39163,158,4,Fase Regular,9/5/1926,9626,134,35,0,0,0,,,,,,,,,,
39164,158,4,Fase Regular,9/5/1926,9626,2,42,3,0,0,2,,,,,,,,,
39165,158,4,Fase Regular,9/5/1926,9626,109,127,1,0,0,109,,,,,,,,,
39166,158,4,Fase Regular,9/5/1926,9626,138,132,4,1,0,138,,,,,,,,,
39167,158,5,Fase Regular,16/5/1926,9633,121,7,0,3,0,7,,,,,,,,,
39168,158,5,Fase Regular,16/5/1926,9633,41,136,1,0,0,41,,,,,,,,,
39169,158,5,Fase Regular,16/5/1926,9633,8,109,2,0,0,8,,,,,,,,,
39170,158,5,Fase Regular,16/5/1926,9633,125,128,3,0,0,125,,,,,,,,,
39171,158,5,Fase Regular,16/5/1926,9633,35,140,1,0,0,35,,,,,,,,,
39172,158,5,Fase Regular,16/5/1926,9633,132,2,2,3,0,2,,,,,,,,,
39173,158,5,Fase Regular,16/5/1926,9633,135,115,0,1,0,115,,,,,,,,,
39174,158,5,Fase Regular,16/5/1926,9633,37,42,2,0,0,37,,,,,,,,,
39175,158,5,Fase Regular,16/5/1926,9633,137,133,3,1,0,137,,,,,,,,,
39176,158,5,Fase Regular,16/5/1926,9633,118,138,2,2,0,,,,,,,,,,
39177,158,5,Fase Regular,16/5/1926,9633,139,127,,,0,,,,,,,,,,
39178,158,6,Fase Regular,30/5/1926,9647,7,138,4,0,0,7,,,,,,,,,
39179,158,6,Fase Regular,30/5/1926,9647,125,8,2,1,0,125,,,,,,,,,
39180,158,6,Fase Regular,30/5/1926,9647,127,114,3,3,0,,,,,,,,,,
39181,158,6,Fase Regular,30/5/1926,9647,37,35,1,1,0,,,,,,,,,,
39182,158,6,Fase Regular,30/5/1926,9647,132,137,2,6,0,137,,,,,,,,,
39183,158,6,Fase Regular,30/5/1926,9647,140,139,2,0,0,140,,,,,,,,,
39184,158,6,Fase Regular,30/5/1926,9647,115,41,0,1,0,41,,,,,,,,,
39185,158,6,Fase Regular,30/5/1926,9647,109,134,1,1,0,,,,,,,,,,
39186,158,6,Fase Regular,30/5/1926,9647,136,135,4,1,0,136,,,,,,,,,
39187,158,6,Fase Regular,30/5/1926,9647,128,42,3,1,0,128,,,,,,,,,
39188,158,6,Fase Regular,30/5/1926,9647,133,118,4,1,0,133,,,,,,,,,
39189,158,6,Fase Regular,19/9/1926,9759,121,2,1,1,0,,,,,,,,,,
39190,158,7,Fase Regular,6/6/1926,9654,2,135,2,1,0,2,,,,,,,,,
39191,158,7,Fase Regular,6/6/1926,9654,134,136,1,2,0,136,,,,,,,,,
39192,158,7,Fase Regular,6/6/1926,9654,139,121,1,4,0,121,,,,,,,,,
39193,158,7,Fase Regular,6/6/1926,9654,128,140,3,1,0,128,,,,,,,,,
39194,158,7,Fase Regular,6/6/1926,9654,114,125,2,2,0,,,,,,,,,,
39195,158,7,Fase Regular,6/6/1926,9654,41,133,1,1,0,,,,,,,,,,
39196,158,7,Fase Regular,6/6/1926,9654,138,127,0,0,0,,,,,,,,,,
39197,158,7,Fase Regular,6/6/1926,9654,118,37,1,1,0,,,,,,,,,,
39198,158,7,Fase Regular,6/6/1926,9654,42,137,2,2,0,,,,,,,,,,
39199,158,7,Fase Regular,19/12/1926,9850,35,132,3,1,0,35,,,,,,,,,
39200,158,7,Fase Regular,19/12/1926,9850,8,7,0,2,0,7,,,,,,,,,
39201,158,8,Fase Regular,13/6/1926,9661,7,114,0,0,0,,,,,,,,,,
39202,158,8,Fase Regular,13/6/1926,9661,115,138,3,2,0,115,,,,,,,,,
39203,158,8,Fase Regular,13/6/1926,9661,137,139,3,1,0,137,,,,,,,,,
39204,158,8,Fase Regular,13/6/1926,9661,125,133,4,0,0,125,,,,,,,,,
39205,158,8,Fase Regular,13/6/1926,9661,8,35,0,0,0,,,,,,,,,,
39206,158,8,Fase Regular,13/6/1926,9661,121,140,3,3,0,,,,,,,,,,
39207,158,8,Fase Regular,13/6/1926,9661,127,136,5,4,0,127,,,,,,,,,
39208,158,8,Fase Regular,13/6/1926,9661,134,37,0,2,0,37,,,,,,,,,
39209,158,8,Fase Regular,13/6/1926,9661,135,132,4,1,0,135,,,,,,,,,
39210,158,8,Fase Regular,13/6/1926,9661,41,42,1,0,0,41,,,,,,,,,
39211,158,8,Fase Regular,13/6/1926,9661,118,128,1,2,0,128,,,,,,,,,
39212,158,8,Fase Regular,13/6/1926,9661,109,2,1,4,0,2,,,,,,,,,
39213,158,9,Fase Regular,20/6/1926,9668,114,121,2,2,0,,,,,,,,,,
39214,158,9,Fase Regular,20/6/1926,9668,133,7,0,0,0,,,,,,,,,,
39215,158,9,Fase Regular,20/6/1926,9668,127,125,0,2,0,125,,,,,,,,,
39216,158,9,Fase Regular,20/6/1926,9668,8,128,3,0,0,8,,,,,,,,,
39217,158,9,Fase Regular,20/6/1926,9668,2,137,0,0,0,,,,,,,,,,
39218,158,9,Fase Regular,20/6/1926,9668,135,41,1,2,0,41,,,,,,,,,
39219,158,9,Fase Regular,20/6/1926,9668,42,109,3,2,0,42,,,,,,,,,
39220,158,9,Fase Regular,20/6/1926,9668,139,35,0,2,0,35,,,,,,,,,
39221,158,9,Fase Regular,20/6/1926,9668,134,115,1,1,0,,,,,,,,,,
39222,158,9,Fase Regular,20/6/1926,9668,140,138,2,1,0,140,,,,,,,,,
39223,158,9,Fase Regular,20/6/1926,9668,132,37,2,4,0,37,,,,,,,,,
39224,158,9,Fase Regular,20/6/1926,9668,136,118,,,0,,,,,,,,,,
39225,158,10,Fase Regular,18/7/1926,9696,7,135,5,0,0,7,,,,,,,,,
39226,158,10,Fase Regular,18/7/1926,9696,134,8,1,1,0,,,,,,,,,,
39227,158,10,Fase Regular,18/7/1926,9696,138,114,0,0,0,,,,,,,,,,
39228,158,10,Fase Regular,18/7/1926,9696,121,41,1,2,0,41,,,,,,,,,
39229,158,10,Fase Regular,18/7/1926,9696,127,2,0,3,0,2,,,,,,,,,
39230,158,10,Fase Regular,18/7/1926,9696,42,140,2,1,0,42,,,,,,,,,
39231,158,10,Fase Regular,18/7/1926,9696,133,139,1,1,0,,,,,,,,,,
39232,158,10,Fase Regular,18/7/1926,9696,109,132,1,1,0,,,,,,,,,,
39233,158,10,Fase Regular,18/7/1926,9696,137,128,2,0,0,137,,,,,,,,,
39234,158,10,Fase Regular,12/9/1926,9752,35,2,1,2,0,2,,,,,,,,,
39235,158,11,Fase Regular,25/7/1926,9703,7,134,2,1,0,7,,,,,,,,,
39236,158,11,Fase Regular,25/7/1926,9703,114,128,2,1,0,114,,,,,,,,,
39237,158,11,Fase Regular,25/7/1926,9703,41,109,2,1,0,41,,,,,,,,,
39238,158,11,Fase Regular,25/7/1926,9703,132,125,1,4,0,125,,,,,,,,,
39239,158,11,Fase Regular,25/7/1926,9703,37,127,0,0,0,,,,,,,,,,
39240,158,11,Fase Regular,25/7/1926,9703,8,139,7,1,0,8,,,,,,,,,
39241,158,11,Fase Regular,25/7/1926,9703,118,115,0,2,0,115,,,,,,,,,
39242,158,11,Fase Regular,25/7/1926,9703,135,140,1,0,0,135,,,,,,,,,
39243,158,11,Fase Regular,25/7/1926,9703,2,133,,,0,,,,,,,,,,
39244,158,11,Fase Regular,16/1/1927,9878,137,136,,,0,,,,,,,,,,
39245,158,12,Fase Regular,1/8/1926,9710,7,109,9,0,0,7,,,,,,,,,
39246,158,12,Fase Regular,1/8/1926,9710,139,41,2,1,0,139,,,,,,,,,
39247,158,12,Fase Regular,1/8/1926,9710,140,2,2,1,0,140,,,,,,,,,
39248,158,12,Fase Regular,1/8/1926,9710,42,137,3,0,0,42,,,,,,,,,
39249,158,12,Fase Regular,1/8/1926,9710,138,134,0,1,0,134,,,,,,,,,
39250,158,12,Fase Regular,1/8/1926,9710,35,115,3,1,0,35,,,,,,,,,
39251,158,12,Fase Regular,1/8/1926,9710,133,121,1,2,0,121,,,,,,,,,
39252,158,12,Fase Regular,1/8/1926,9710,128,132,2,1,0,128,,,,,,,,,
39253,158,12,Fase Regular,1/8/1926,9710,135,37,1,3,0,37,,,,,,,,,
39254,158,12,Fase Regular,1/8/1926,9710,136,8,,,0,,,,,,,,,,
39255,158,13,Fase Regular,8/8/1926,9717,125,7,0,4,0,7,,,,,,,,,
39256,158,13,Fase Regular,8/8/1926,9717,114,139,3,1,0,114,,,,,,,,,
39257,158,13,Fase Regular,8/8/1926,9717,137,41,1,1,0,,,,,,,,,,
39258,158,13,Fase Regular,8/8/1926,9717,121,8,0,2,0,8,,,,,,,,,
39259,158,13,Fase Regular,8/8/1926,9717,37,140,2,1,0,37,,,,,,,,,
39260,158,13,Fase Regular,8/8/1926,9717,2,128,3,0,0,2,,,,,,,,,
39261,158,13,Fase Regular,8/8/1926,9717,134,127,0,2,0,127,,,,,,,,,
39262,158,13,Fase Regular,8/8/1926,9717,115,42,4,1,0,115,,,,,,,,,
39263,158,13,Fase Regular,8/8/1926,9717,109,138,2,1,0,109,,,,,,,,,
39264,158,13,Fase Regular,8/8/1926,9717,135,118,1,1,0,,,,,,,,,,
39265,158,13,Fase Regular,8/8/1926,9717,133,132,0,2,0,132,,,,,,,,,
39266,158,13,Fase Regular,5/12/1926,9836,136,35,3,1,0,136,,,,,,,,,
39267,158,14,Fase Regular,22/8/1926,9731,37,7,1,3,0,7,,,,,,,,,
39268,158,14,Fase Regular,22/8/1926,9731,35,114,1,0,0,35,,,,,,,,,
39269,158,14,Fase Regular,22/8/1926,9731,109,125,2,4,0,125,,,,,,,,,
39270,158,14,Fase Regular,22/8/1926,9731,42,127,0,0,0,,,,,,,,,,
39271,158,14,Fase Regular,22/8/1926,9731,137,135,3,0,0,137,,,,,,,,,
39272,158,14,Fase Regular,22/8/1926,9731,121,138,2,1,0,121,,,,,,,,,
39273,158,14,Fase Regular,22/8/1926,9731,132,134,3,6,0,134,,,,,,,,,
39274,158,14,Fase Regular,22/8/1926,9731,140,133,1,0,0,140,,,,,,,,,
39275,158,14,Fase Regular,22/8/1926,9731,128,139,2,0,0,128,,,,,,,,,
39276,158,15,Fase Regular,11/4/1926,9598,114,42,7,3,0,114,,,,,,,,,
39277,158,15,Fase Regular,5/9/1926,9745,140,7,0,4,0,7,,,,,,,,,
39278,158,15,Fase Regular,5/9/1926,9745,8,132,4,0,0,8,,,,,,,,,
39279,158,15,Fase Regular,5/9/1926,9745,37,139,2,1,0,37,,,,,,,,,
39280,158,15,Fase Regular,5/9/1926,9745,135,121,1,4,0,121,,,,,,,,,
39281,158,15,Fase Regular,5/9/1926,9745,118,127,1,2,0,127,,,,,,,,,
39282,158,15,Fase Regular,5/9/1926,9745,134,137,1,3,0,137,,,,,,,,,
39283,158,15,Fase Regular,5/9/1926,9745,128,35,1,2,0,35,,,,,,,,,
39284,158,15,Fase Regular,5/9/1926,9745,2,138,2,0,0,2,,,,,,,,,
39285,158,16,Fase Regular,12/9/1926,9752,135,133,2,1,0,135,,,,,,,,,
39286,158,16,Fase Regular,12/9/1926,9752,132,121,1,4,0,121,,,,,,,,,
39287,158,16,Fase Regular,12/9/1926,9752,139,138,1,1,0,,,,,,,,,,
39288,158,16,Fase Regular,12/9/1926,9752,35,2,1,2,0,2,,,,,,,,,
39289,158,16,Fase Regular,12/9/1926,9752,137,7,0,2,0,7,,,,,,,,,
39290,158,17,Fase Regular,19/9/1926,9759,35,135,1,0,0,35,,,,,,,,,
39291,158,17,Fase Regular,19/9/1926,9759,133,134,1,1,0,,,,,,,,,,
39292,158,17,Fase Regular,19/9/1926,9759,109,128,3,1,0,109,,,,,,,,,
39293,158,17,Fase Regular,19/9/1926,9759,139,132,3,1,0,139,,,,,,,,,
39294,158,17,Fase Regular,19/9/1926,9759,127,140,0,2,0,140,,,,,,,,,
39295,158,17,Fase Regular,19/9/1926,9759,118,137,0,1,0,137,,,,,,,,,
39296,158,17,Fase Regular,19/9/1926,9759,121,2,1,1,0,,,,,,,,,,
39297,158,18,Fase Regular,26/9/1926,9766,8,133,5,1,0,8,,,,,,,,,
39298,158,18,Fase Regular,26/9/1926,9766,35,121,3,2,0,35,,,,,,,,,
39299,158,18,Fase Regular,26/9/1926,9766,128,127,3,2,0,128,,,,,,,,,
39300,158,18,Fase Regular,26/9/1926,9766,109,135,6,1,0,109,,,,,,,,,
39301,158,18,Fase Regular,26/9/1926,9766,134,139,2,0,0,134,,,,,,,,,
39302,158,18,Fase Regular,26/9/1926,9766,140,137,2,2,0,,,,,,,,,,
39303,158,18,Fase Regular,26/9/1926,9766,118,132,3,0,0,118,,,,,,,,,
39304,158,18,Fase Regular,26/9/1926,9766,7,2,2,2,0,,,,,,,,,,
39305,158,19,Fase Regular,7/11/1926,9808,35,138,0,0,0,,,,,,,,,,
39306,158,19,Fase Regular,7/11/1926,9808,118,109,3,2,0,118,,,,,,,,,
39307,158,20,Fase Regular,14/11/1926,9815,135,128,0,4,0,128,,,,,,,,,
39308,158,20,Fase Regular,14/11/1926,9815,132,140,2,7,0,140,,,,,,,,,
39309,158,20,Fase Regular,14/11/1926,9815,137,109,1,2,0,109,,,,,,,,,
39310,158,21,Fase Regular,21/11/1926,9822,140,8,2,4,0,8,,,,,,,,,
39311,158,21,Fase Regular,21/11/1926,9822,128,133,2,1,0,128,,,,,,,,,
39312,158,21,Fase Regular,21/11/1926,9822,136,7,1,4,0,7,,,,,,,,,
39313,158,21,Fase Regular,21/11/1926,9822,118,134,2,0,0,118,,,,,,,,,
39314,158,21,Fase Regular,21/11/1926,9822,139,135,,,0,,,,,,,,,,
39315,158,22,Fase Regular,28/11/1926,9829,132,7,0,9,0,7,,,,,,,,,
39316,158,22,Fase Regular,28/11/1926,9829,137,138,2,0,0,137,,,,,,,,,
39317,158,22,Fase Regular,28/11/1926,9829,127,135,1,2,0,135,,,,,,,,,
39318,158,22,Fase Regular,28/11/1926,9829,134,128,0,0,0,,,,,,,,,,
39319,158,22,Fase Regular,28/11/1926,9829,2,139,1,1,0,,,,,,,,,,
39320,158,22,Fase Regular,28/11/1926,9829,133,136,,,0,,,,,,,,,,
39321,158,23,Fase Regular,5/12/1926,9836,140,109,2,1,0,140,,,,,,,,,
39322,158,23,Fase Regular,5/12/1926,9836,136,35,3,1,0,136,,,,,,,,,
39323,158,24,Fase Regular,8/12/1926,9839,127,133,,,0,,,,,,,,,,
39324,158,24,Fase Regular,8/12/1926,9839,35,109,,,0,,,,,,,,,,
39325,158,25,Fase Regular,12/12/1926,9843,128,7,0,2,0,7,,,,,,,,,
39326,158,25,Fase Regular,12/12/1926,9843,138,136,2,1,0,138,,,,,,,,,
39327,158,25,Fase Regular,12/12/1926,9843,127,8,0,2,0,8,,,,,,,,,
39328,158,25,Fase Regular,12/12/1926,9843,109,133,,,0,,,,,,,,,,
39329,158,26,Fase Regular,19/12/1926,9850,127,137,3,0,0,127,,,,,,,,,
39330,158,26,Fase Regular,19/12/1926,9850,35,132,3,1,0,35,,,,,,,,,
39331,158,26,Fase Regular,19/12/1926,9850,8,7,0,2,0,7,,,,,,,,,
39332,158,26,Fase Regular,19/12/1926,9850,2,136,,,0,,,,,,,,,,
39333,158,26,Fase Regular,19/12/1926,9850,121,118,,,0,,,,,,,,,,
39334,158,27,Fase Regular,26/12/1926,9857,7,35,5,0,0,7,,,,,,,,,
39335,158,27,Fase Regular,26/12/1926,9857,136,140,0,4,0,140,,,,,,,,,
39336,158,27,Fase Regular,26/12/1926,9857,138,133,2,2,0,,,,,,,,,,
39337,158,27,Fase Regular,26/12/1926,9857,2,134,,,0,,,,,,,,,,
39338,158,27,Fase Regular,26/12/1926,9857,121,127,,,0,,,,,,,,,,
39339,158,27,Fase Regular,26/12/1926,9857,8,118,,,0,,,,,,,,,,
39340,158,28,Fase Regular,9/1/1927,9871,7,139,8,0,0,7,,,,,,,,,
39341,158,28,Fase Regular,9/1/1927,9871,2,8,,,0,,,,,,,,,,
39342,158,28,Fase Regular,9/1/1927,9871,35,133,,,0,,,,,,,,,,
39343,158,29,Fase Regular,16/1/1927,9878,7,118,3,0,0,7,,,,,,,,,
39344,158,29,Fase Regular,16/1/1927,9878,121,134,,,0,,,,,,,,,,
39345,159,1,Fase Regular,5/4/1925,9227,22,116,2,0,0,22,,,,,,,,,
39346,159,1,Fase Regular,5/4/1925,9227,4,18,1,4,0,18,,,,,,,,,
39347,159,1,Fase Regular,5/4/1925,9227,120,117,0,0,0,,,,,,,,,,
39348,159,1,Fase Regular,5/4/1925,9227,21,46,1,0,0,21,,,,,,,,,
39349,159,1,Fase Regular,5/4/1925,9227,5,50,2,2,0,,,,,,,,,,
39350,159,1,Fase Regular,5/4/1925,9227,28,126,1,3,0,126,,,,,,,,,
39351,159,1,Fase Regular,5/4/1925,9227,24,106,2,0,0,24,,,,,,,,,
39352,159,1,Fase Regular,5/4/1925,9227,130,39,1,1,0,,,,,,,,,,
39353,159,1,Fase Regular,5/4/1925,9227,129,12,0,2,0,12,,,,,,,,,
39354,159,1,Fase Regular,5/4/1925,9227,20,90,2,1,0,20,,,,,,,,,
39355,159,1,Fase Regular,5/4/1925,9227,121,16,0,0,0,,,,,,,,,,
39356,159,1,Fase Regular,5/4/1925,9227,76,30,0,0,0,,,,,,,,,,
39357,159,2,Fase Regular,12/4/1925,9234,16,76,2,2,0,,,,,,,,,,
39358,159,2,Fase Regular,12/4/1925,9234,90,121,0,3,0,121,,,,,,,,,
39359,159,2,Fase Regular,12/4/1925,9234,12,20,0,0,0,,,,,,,,,,
39360,159,2,Fase Regular,12/4/1925,9234,39,129,1,1,0,,,,,,,,,,
39361,159,2,Fase Regular,12/4/1925,9234,106,130,0,1,0,130,,,,,,,,,
39362,159,2,Fase Regular,12/4/1925,9234,126,24,2,2,0,,,,,,,,,,
39363,159,2,Fase Regular,12/4/1925,9234,50,28,1,3,0,28,,,,,,,,,
39364,159,2,Fase Regular,12/4/1925,9234,46,5,0,1,0,5,,,,,,,,,
39365,159,2,Fase Regular,12/4/1925,9234,18,120,0,1,0,120,,,,,,,,,
39366,159,2,Fase Regular,12/4/1925,9234,116,4,0,1,0,4,,,,,,,,,
39367,159,2,Fase Regular,21/5/1925,9273,30,13,2,4,0,13,,,,,,,,,
39368,159,2,Fase Regular,25/10/1925,9430,117,21,1,1,0,,,,,,,,,,
39369,159,3,Fase Regular,19/4/1925,9241,4,22,0,3,0,22,,,,,,,,,
39370,159,3,Fase Regular,19/4/1925,9241,120,116,1,0,0,120,,,,,,,,,
39371,159,3,Fase Regular,19/4/1925,9241,21,18,1,1,0,,,,,,,,,,
39372,159,3,Fase Regular,19/4/1925,9241,5,117,0,1,0,117,,,,,,,,,
39373,159,3,Fase Regular,19/4/1925,9241,28,46,0,2,0,46,,,,,,,,,
39374,159,3,Fase Regular,19/4/1925,9241,24,50,3,0,0,24,,,,,,,,,
39375,159,3,Fase Regular,19/4/1925,9241,129,106,1,0,0,129,,,,,,,,,
39376,159,3,Fase Regular,19/4/1925,9241,20,39,1,0,0,20,,,,,,,,,
39377,159,3,Fase Regular,19/4/1925,9241,121,12,2,3,0,12,,,,,,,,,
39378,159,3,Fase Regular,19/4/1925,9241,76,90,2,2,0,,,,,,,,,,
39379,159,3,Fase Regular,19/4/1925,9241,13,16,0,0,0,,,,,,,,,,
39380,159,3,Fase Regular,25/10/1925,9430,130,126,0,1,0,126,,,,,,,,,
39381,159,4,Fase Regular,26/4/1925,9248,90,13,1,0,0,90,,,,,,,,,
39382,159,4,Fase Regular,26/4/1925,9248,12,76,1,2,0,76,,,,,,,,,
39383,159,4,Fase Regular,26/4/1925,9248,39,121,0,2,0,121,,,,,,,,,
39384,159,4,Fase Regular,26/4/1925,9248,106,20,0,1,0,20,,,,,,,,,
39385,159,4,Fase Regular,26/4/1925,9248,50,130,1,2,0,130,,,,,,,,,
39386,159,4,Fase Regular,26/4/1925,9248,46,24,3,1,0,46,,,,,,,,,
39387,159,4,Fase Regular,26/4/1925,9248,117,28,1,1,0,,,,,,,,,,
39388,159,4,Fase Regular,26/4/1925,9248,18,5,2,1,0,18,,,,,,,,,
39389,159,4,Fase Regular,26/4/1925,9248,116,21,1,2,0,21,,,,,,,,,
39390,159,4,Fase Regular,26/4/1925,9248,22,120,3,0,0,22,,,,,,,,,
39391,159,4,Fase Regular,25/10/1925,9430,16,30,1,1,0,,,,,,,,,,
39392,159,4,Fase Regular,25/10/1925,9430,126,129,,,0,,,,,,,,,,
39393,159,5,Fase Regular,3/5/1925,9255,120,4,1,0,0,120,,,,,,,,,
39394,159,5,Fase Regular,3/5/1925,9255,21,22,3,1,0,21,,,,,,,,,
39395,159,5,Fase Regular,3/5/1925,9255,28,18,1,1,0,,,,,,,,,,
39396,159,5,Fase Regular,3/5/1925,9255,24,117,2,0,0,24,,,,,,,,,
39397,159,5,Fase Regular,3/5/1925,9255,129,50,1,3,0,50,,,,,,,,,
39398,159,5,Fase Regular,3/5/1925,9255,20,126,1,1,0,,,,,,,,,,
39399,159,5,Fase Regular,3/5/1925,9255,121,106,1,1,0,,,,,,,,,,
39400,159,5,Fase Regular,3/5/1925,9255,13,12,1,1,0,,,,,,,,,,
39401,159,5,Fase Regular,3/5/1925,9255,30,90,0,0,0,,,,,,,,,,
39402,159,5,Fase Regular,21/5/1925,9273,76,39,1,1,0,,,,,,,,,,
39403,159,5,Fase Regular,25/10/1925,9430,5,116,2,0,0,5,,,,,,,,,
39404,159,5,Fase Regular,25/10/1925,9430,130,46,,,0,,,,,,,,,,
39405,159,6,Fase Regular,10/5/1925,9262,90,16,0,1,0,16,,,,,,,,,
39406,159,6,Fase Regular,10/5/1925,9262,12,30,2,1,0,12,,,,,,,,,
39407,159,6,Fase Regular,10/5/1925,9262,39,13,1,0,0,39,,,,,,,,,
39408,159,6,Fase Regular,10/5/1925,9262,106,76,0,0,0,,,,,,,,,,
39409,159,6,Fase Regular,10/5/1925,9262,126,121,0,0,0,,,,,,,,,,
39410,159,6,Fase Regular,10/5/1925,9262,50,20,1,3,0,20,,,,,,,,,
39411,159,6,Fase Regular,10/5/1925,9262,46,129,4,1,0,46,,,,,,,,,
39412,159,6,Fase Regular,10/5/1925,9262,117,130,2,1,0,117,,,,,,,,,
39413,159,6,Fase Regular,10/5/1925,9262,18,24,1,1,0,,,,,,,,,,
39414,159,6,Fase Regular,10/5/1925,9262,22,5,1,0,0,22,,,,,,,,,
39415,159,6,Fase Regular,10/5/1925,9262,4,21,1,1,0,,,,,,,,,,
39416,159,6,Fase Regular,11/6/1925,9294,116,28,3,1,0,116,,,,,,,,,
39417,159,7,Fase Regular,17/5/1925,9269,21,120,1,0,0,21,,,,,,,,,
39418,159,7,Fase Regular,17/5/1925,9269,5,4,1,1,0,,,,,,,,,,
39419,159,7,Fase Regular,17/5/1925,9269,28,22,2,0,0,28,,,,,,,,,
39420,159,7,Fase Regular,17/5/1925,9269,24,116,2,1,0,24,,,,,,,,,
39421,159,7,Fase Regular,17/5/1925,9269,130,18,0,0,0,,,,,,,,,,
39422,159,7,Fase Regular,17/5/1925,9269,129,117,0,2,0,117,,,,,,,,,
39423,159,7,Fase Regular,17/5/1925,9269,20,46,2,0,0,20,,,,,,,,,
39424,159,7,Fase Regular,17/5/1925,9269,121,50,5,1,0,121,,,,,,,,,
39425,159,7,Fase Regular,17/5/1925,9269,76,126,4,1,0,76,,,,,,,,,
39426,159,7,Fase Regular,17/5/1925,9269,13,106,1,1,0,,,,,,,,,,
